Date, Reading
2020-10-30 22:14:58.399502,290
2020-10-30 22:14:58.400079,291
2020-10-30 22:14:58.401683,291
2020-10-30 22:14:58.402315,291
2020-10-30 22:14:58.402910,291
2020-10-30 22:14:58.403506,291
2020-10-30 22:14:58.404465,290
2020-10-30 22:14:58.405094,288
2020-10-30 22:14:58.405624,286
2020-10-30 22:14:58.406688,288
2020-10-30 22:14:58.407369,284
2020-10-30 22:14:58.408120,282
2020-10-30 22:14:58.409261,281
2020-10-30 22:14:58.409849,281
2020-10-30 22:14:58.410432,280
2020-10-30 22:14:58.410988,280
2020-10-30 22:14:58.412259,280
2020-10-30 22:14:58.412804,281
2020-10-30 22:14:58.413616,281
2020-10-30 22:14:58.414231,281
2020-10-30 22:14:58.414858,281
2020-10-30 22:14:58.415590,278
2020-10-30 22:14:58.416654,277
2020-10-30 22:14:58.417303,276
2020-10-30 22:14:58.418064,276
2020-10-30 22:14:58.418693,274
2020-10-30 22:14:58.419485,274
2020-10-30 22:14:58.420918,273
2020-10-30 22:14:58.422212,276
2020-10-30 22:14:58.423112,276
2020-10-30 22:14:58.426939,277
2020-10-30 22:14:58.428265,276
2020-10-30 22:14:58.429030,273
2020-10-30 22:14:58.430331,277
2020-10-30 22:14:58.431118,278
2020-10-30 22:14:58.431990,281
2020-10-30 22:14:58.433028,280
2020-10-30 22:14:58.433558,280
2020-10-30 22:14:58.434415,281
2020-10-30 22:14:58.435453,282
2020-10-30 22:14:58.436085,282
2020-10-30 22:14:58.436594,283
2020-10-30 22:14:58.437367,282
2020-10-30 22:14:58.438535,283
2020-10-30 22:14:58.439341,282
2020-10-30 22:14:58.440338,282
2020-10-30 22:14:58.441344,282
2020-10-30 22:14:58.442209,282
2020-10-30 22:14:58.443549,282
2020-10-30 22:14:58.444535,282
2020-10-30 22:14:58.445177,282
2020-10-30 22:14:58.446083,282
2020-10-30 22:14:58.446887,284
2020-10-30 22:14:58.447941,284
2020-10-30 22:14:58.448992,283
2020-10-30 22:14:58.449981,282
2020-10-30 22:14:58.450733,280
2020-10-30 22:14:58.451242,279
2020-10-30 22:14:58.451713,277
2020-10-30 22:14:58.452211,274
2020-10-30 22:14:58.452659,273
2020-10-30 22:14:58.454038,272
2020-10-30 22:14:58.455047,271
2020-10-30 22:14:58.463968,272
2020-10-30 22:14:58.464714,267
2020-10-30 22:14:58.465431,266
2020-10-30 22:14:58.466084,266
2020-10-30 22:14:58.466720,264
2020-10-30 22:14:58.467484,261
2020-10-30 22:14:58.468154,260
2020-10-30 22:14:58.468799,261
2020-10-30 22:14:58.469563,260
2020-10-30 22:14:58.470273,260
2020-10-30 22:14:58.471102,260
2020-10-30 22:14:58.471701,259
2020-10-30 22:14:58.472228,261
2020-10-30 22:14:58.473224,261
2020-10-30 22:14:58.474055,261
2020-10-30 22:14:58.474969,262
2020-10-30 22:14:58.475794,264
2020-10-30 22:14:58.476476,266
2020-10-30 22:14:58.477267,265
2020-10-30 22:14:58.478560,265
2020-10-30 22:14:58.479949,271
2020-10-30 22:14:58.480628,273
2020-10-30 22:14:58.482785,272
2020-10-30 22:14:58.483802,270
2020-10-30 22:14:58.484437,269
2020-10-30 22:14:58.485833,273
2020-10-30 22:14:58.487812,276
2020-10-30 22:14:58.494663,277
2020-10-30 22:14:58.495336,279
2020-10-30 22:14:58.495970,281
2020-10-30 22:14:58.496559,284
2020-10-30 22:14:58.497156,288
2020-10-30 22:14:58.497835,290
2020-10-30 22:14:58.498436,291
2020-10-30 22:14:58.500654,293
2020-10-30 22:14:58.501932,294
2020-10-30 22:14:58.502592,295
2020-10-30 22:14:58.503896,296
2020-10-30 22:14:58.506477,296
2020-10-30 22:14:58.507114,296
2020-10-30 22:14:58.509549,296
2020-10-30 22:14:58.511652,297
2020-10-30 22:14:58.512696,297
2020-10-30 22:14:58.513987,296
2020-10-30 22:14:58.515249,296
2020-10-30 22:14:58.516270,293
2020-10-30 22:14:58.519228,291
2020-10-30 22:14:58.520136,293
2020-10-30 22:14:58.521065,293
2020-10-30 22:14:58.521638,291
2020-10-30 22:14:58.523942,290
2020-10-30 22:14:58.524509,290
2020-10-30 22:14:58.525501,294
2020-10-30 22:14:58.526755,301
2020-10-30 22:14:58.528684,302
2020-10-30 22:14:58.530156,302
2020-10-30 22:14:58.532380,302
2020-10-30 22:14:58.534294,304
2020-10-30 22:14:58.535097,305
2020-10-30 22:14:58.536175,302
2020-10-30 22:14:58.537412,302
2020-10-30 22:14:58.539092,302
2020-10-30 22:14:58.542233,302
2020-10-30 22:14:58.543399,302
2020-10-30 22:14:58.547077,303
2020-10-30 22:14:58.548053,303
2020-10-30 22:14:58.549425,302
2020-10-30 22:14:58.550593,302
2020-10-30 22:14:58.552161,301
2020-10-30 22:14:58.553316,301
2020-10-30 22:14:58.554257,301
2020-10-30 22:14:58.555931,301
2020-10-30 22:14:58.557290,297
2020-10-30 22:14:58.558503,295
2020-10-30 22:14:58.560101,293
2020-10-30 22:14:58.561806,292
2020-10-30 22:14:58.563335,293
2020-10-30 22:14:58.564857,293
2020-10-30 22:14:58.566869,291
2020-10-30 22:14:58.568231,291
2020-10-30 22:14:58.569593,290
2020-10-30 22:14:58.570390,290
2020-10-30 22:14:58.574404,288
2020-10-30 22:14:58.575716,288
2020-10-30 22:14:58.579057,289
2020-10-30 22:14:58.580580,290
2020-10-30 22:14:58.581816,291
2020-10-30 22:14:58.583064,290
2020-10-30 22:14:58.583995,290
2020-10-30 22:14:58.585229,292
2020-10-30 22:14:58.586945,294
2020-10-30 22:14:58.588742,293
2020-10-30 22:14:58.589883,294
2020-10-30 22:14:58.591754,295
2020-10-30 22:14:58.593710,296
2020-10-30 22:14:58.594483,296
2020-10-30 22:14:58.595650,296
2020-10-30 22:14:58.596560,296
2020-10-30 22:14:58.597903,295
2020-10-30 22:14:58.598859,295
2020-10-30 22:14:58.600578,295
2020-10-30 22:14:58.602387,294
2020-10-30 22:14:58.603827,294
2020-10-30 22:14:58.604607,293
2020-10-30 22:14:58.605484,294
2020-10-30 22:14:58.606260,293
2020-10-30 22:14:58.607304,293
2020-10-30 22:14:58.608164,292
2020-10-30 22:14:58.609434,294
2020-10-30 22:14:58.610957,293
2020-10-30 22:14:58.612620,293
2020-10-30 22:14:58.613690,293
2020-10-30 22:14:58.614806,292
2020-10-30 22:14:58.616206,291
2020-10-30 22:14:58.617632,291
2020-10-30 22:14:58.620505,290
2020-10-30 22:14:58.622138,290
2020-10-30 22:14:58.623024,289
2020-10-30 22:14:58.624121,288
2020-10-30 22:14:58.624888,286
2020-10-30 22:14:58.626572,283
2020-10-30 22:14:58.627760,283
2020-10-30 22:14:58.631057,281
2020-10-30 22:14:58.632814,281
2020-10-30 22:14:58.633800,279
2020-10-30 22:14:58.635036,280
2020-10-30 22:14:58.636094,280
2020-10-30 22:14:58.637699,278
2020-10-30 22:14:58.639420,282
2020-10-30 22:14:58.641063,289
2020-10-30 22:14:58.642629,293
2020-10-30 22:14:58.644018,295
2020-10-30 22:14:58.645041,298
2020-10-30 22:14:58.646529,300
2020-10-30 22:14:58.648393,298
2020-10-30 22:14:58.650432,301
2020-10-30 22:14:58.651876,301
2020-10-30 22:14:58.653269,301
2020-10-30 22:14:58.654540,300
2020-10-30 22:14:58.656612,297
2020-10-30 22:14:58.657803,296
2020-10-30 22:14:58.660360,294
2020-10-30 22:14:58.661586,292
2020-10-30 22:14:58.662979,291
2020-10-30 22:14:58.663821,291
2020-10-30 22:14:58.665014,289
2020-10-30 22:14:58.667078,290
2020-10-30 22:14:58.668892,289
2020-10-30 22:14:58.669941,289
2020-10-30 22:14:58.671148,289
2020-10-30 22:14:58.672435,288
2020-10-30 22:14:58.673800,288
2020-10-30 22:14:58.676735,289
2020-10-30 22:14:58.677896,288
2020-10-30 22:14:58.678911,289
2020-10-30 22:14:58.679750,289
2020-10-30 22:14:58.680958,289
2020-10-30 22:14:58.681786,290
2020-10-30 22:14:58.682610,289
2020-10-30 22:14:58.683961,288
2020-10-30 22:14:58.686223,289
2020-10-30 22:14:58.687223,290
2020-10-30 22:14:58.688477,292
2020-10-30 22:14:58.689511,291
2020-10-30 22:14:58.690954,289
2020-10-30 22:14:58.693559,291
2020-10-30 22:14:58.694750,295
2020-10-30 22:14:58.695977,302
2020-10-30 22:14:58.697699,304
2020-10-30 22:14:58.699672,306
2020-10-30 22:14:58.700580,307
2020-10-30 22:14:58.701520,307
2020-10-30 22:14:58.705552,308
2020-10-30 22:14:58.707032,309
2020-10-30 22:14:58.707689,310
2020-10-30 22:14:58.708713,310
2020-10-30 22:14:58.709526,310
2020-10-30 22:14:58.711245,312
2020-10-30 22:14:58.712036,313
2020-10-30 22:14:58.713010,314
2020-10-30 22:14:58.713934,315
2020-10-30 22:14:58.716144,316
2020-10-30 22:14:58.718633,318
2020-10-30 22:14:58.719759,318
2020-10-30 22:14:58.720745,316
2020-10-30 22:14:58.721609,318
2020-10-30 22:14:58.723263,318
2020-10-30 22:14:58.724926,317
2020-10-30 22:14:58.727462,316
2020-10-30 22:14:58.728589,318
2020-10-30 22:14:58.729632,326
2020-10-30 22:14:58.730807,329
2020-10-30 22:14:58.733623,331
2020-10-30 22:14:58.734808,334
2020-10-30 22:14:58.735613,337
2020-10-30 22:14:58.737022,339
2020-10-30 22:14:58.738430,341
2020-10-30 22:14:58.739667,343
2020-10-30 22:14:58.742666,343
2020-10-30 22:14:58.743887,344
2020-10-30 22:14:58.745507,346
2020-10-30 22:14:58.746296,346
2020-10-30 22:14:58.748303,346
2020-10-30 22:14:58.749024,346
2020-10-30 22:14:58.749923,348
2020-10-30 22:14:58.752583,348
2020-10-30 22:14:58.753440,348
2020-10-30 22:14:58.754614,348
2020-10-30 22:14:58.757218,348
2020-10-30 22:14:58.758103,348
2020-10-30 22:14:58.764473,349
2020-10-30 22:14:58.765122,349
2020-10-30 22:14:58.765725,345
2020-10-30 22:14:58.766414,344
2020-10-30 22:14:58.767044,341
2020-10-30 22:14:58.767751,341
2020-10-30 22:14:58.771099,338
2020-10-30 22:14:58.771888,337
2020-10-30 22:14:58.772597,336
2020-10-30 22:14:58.773261,334
2020-10-30 22:14:58.774081,334
2020-10-30 22:14:58.779632,337
2020-10-30 22:14:58.780447,340
2020-10-30 22:14:58.781146,348
2020-10-30 22:14:58.781734,349
2020-10-30 22:14:58.782419,350
2020-10-30 22:14:58.783009,351
2020-10-30 22:14:58.783861,351
2020-10-30 22:14:58.785154,350
2020-10-30 22:14:58.786904,350
2020-10-30 22:14:58.789835,350
2020-10-30 22:14:58.790728,350
2020-10-30 22:14:58.792573,351
2020-10-30 22:14:58.793277,354
2020-10-30 22:14:58.794369,355
2020-10-30 22:14:58.796912,363
2020-10-30 22:14:58.797731,364
2020-10-30 22:14:58.798719,365
2020-10-30 22:14:58.801761,363
2020-10-30 22:14:58.802754,361
2020-10-30 22:14:58.804616,357
2020-10-30 22:14:58.805760,356
2020-10-30 22:14:58.807399,354
2020-10-30 22:14:58.808898,358
2020-10-30 22:14:58.810675,361
2020-10-30 22:14:58.812219,363
2020-10-30 22:14:58.813206,362
2020-10-30 22:14:58.814150,360
2020-10-30 22:14:58.815281,361
2020-10-30 22:14:58.817782,369
2020-10-30 22:14:58.818467,375
2020-10-30 22:14:58.820543,379
2020-10-30 22:14:58.821388,379
2020-10-30 22:14:58.822271,381
2020-10-30 22:14:58.824066,379
2020-10-30 22:14:58.826579,378
2020-10-30 22:14:58.827473,376
2020-10-30 22:14:58.828358,374
2020-10-30 22:14:58.829752,373
2020-10-30 22:14:58.832398,375
2020-10-30 22:14:58.833338,376
2020-10-30 22:14:58.834094,375
2020-10-30 22:14:58.835009,375
2020-10-30 22:14:58.837412,376
2020-10-30 22:14:58.838826,374
2020-10-30 22:14:58.841687,369
2020-10-30 22:14:58.842744,368
2020-10-30 22:14:58.844216,365
2020-10-30 22:14:58.845039,363
2020-10-30 22:14:58.845974,358
2020-10-30 22:14:58.848581,356
2020-10-30 22:14:58.849463,356
2020-10-30 22:14:58.850517,357
2020-10-30 22:14:58.853465,355
2020-10-30 22:14:58.854242,355
2020-10-30 22:14:58.855965,357
2020-10-30 22:14:58.856972,358
2020-10-30 22:14:58.857859,356
2020-10-30 22:14:58.859494,360
2020-10-30 22:14:58.860680,361
2020-10-30 22:14:58.863405,360
2020-10-30 22:14:58.864783,363
2020-10-30 22:14:58.866148,373
2020-10-30 22:14:58.868316,376
2020-10-30 22:14:58.869623,376
2020-10-30 22:14:58.870785,375
2020-10-30 22:14:58.871625,376
2020-10-30 22:14:58.873685,375
2020-10-30 22:14:58.874556,375
2020-10-30 22:14:58.875792,373
2020-10-30 22:14:58.876832,374
2020-10-30 22:14:58.881512,373
2020-10-30 22:14:58.884315,373
2020-10-30 22:14:58.885148,373
2020-10-30 22:14:58.886560,373
2020-10-30 22:14:58.887494,374
2020-10-30 22:14:58.888916,373
2020-10-30 22:14:58.890384,373
2020-10-30 22:14:58.891823,369
2020-10-30 22:14:58.892910,368
2020-10-30 22:14:58.893710,368
2020-10-30 22:14:58.894639,366
2020-10-30 22:14:58.896450,364
2020-10-30 22:14:58.897394,361
2020-10-30 22:14:58.898559,361
2020-10-30 22:14:58.899437,360
2020-10-30 22:14:58.900247,358
2020-10-30 22:14:58.901733,356
2020-10-30 22:14:58.903338,356
2020-10-30 22:14:58.904958,356
2020-10-30 22:14:58.906839,355
2020-10-30 22:14:58.908072,355
2020-10-30 22:14:58.910488,355
2020-10-30 22:14:58.911998,353
2020-10-30 22:14:58.912799,351
2020-10-30 22:14:58.913500,349
2020-10-30 22:14:58.914646,349
2020-10-30 22:14:58.916624,346
2020-10-30 22:14:58.919831,343
2020-10-30 22:14:58.920981,342
2020-10-30 22:14:58.922432,348
2020-10-30 22:14:58.923519,349
2020-10-30 22:14:58.924305,348
2020-10-30 22:14:58.925663,350
2020-10-30 22:14:58.927307,351
2020-10-30 22:14:58.930047,349
2020-10-30 22:14:58.930782,348
2020-10-30 22:14:58.932660,345
2020-10-30 22:14:58.933638,344
2020-10-30 22:14:58.934409,340
2020-10-30 22:14:58.936955,340
2020-10-30 22:14:58.937666,341
2020-10-30 22:14:58.938737,346
2020-10-30 22:14:58.941422,352
2020-10-30 22:14:58.942356,355
2020-10-30 22:14:58.943341,366
2020-10-30 22:14:58.944973,369
2020-10-30 22:14:58.947370,374
2020-10-30 22:14:58.948214,375
2020-10-30 22:14:58.949332,376
2020-10-30 22:14:58.951795,376
2020-10-30 22:14:58.953138,375
2020-10-30 22:14:58.953904,369
2020-10-30 22:14:58.954896,368
2020-10-30 22:14:58.956723,368
2020-10-30 22:14:58.959068,368
2020-10-30 22:14:58.959908,367
2020-10-30 22:14:58.960897,363
2020-10-30 22:14:58.963746,361
2020-10-30 22:14:58.964608,361
2020-10-30 22:14:58.966683,356
2020-10-30 22:14:58.967411,354
2020-10-30 22:14:58.969402,349
2020-10-30 22:14:58.971211,348
2020-10-30 22:14:58.972082,346
2020-10-30 22:14:58.974184,344
2020-10-30 22:14:58.974833,344
2020-10-30 22:14:58.976807,344
2020-10-30 22:14:58.977515,343
2020-10-30 22:14:58.978672,339
2020-10-30 22:14:58.980137,336
2020-10-30 22:14:58.985749,332
2020-10-30 22:14:58.986360,331
2020-10-30 22:14:58.987068,334
2020-10-30 22:14:58.987921,336
2020-10-30 22:14:58.988794,337
2020-10-30 22:14:58.989584,336
2020-10-30 22:14:58.991729,331
2020-10-30 22:14:58.992676,331
2020-10-30 22:14:58.994709,329
2020-10-30 22:14:58.995267,329
2020-10-30 22:14:58.997643,328
2020-10-30 22:14:58.998468,330
2020-10-30 22:14:59.000494,331
2020-10-30 22:14:59.001288,330
2020-10-30 22:14:59.003407,329
2020-10-30 22:14:59.003983,328
2020-10-30 22:14:59.005081,330
2020-10-30 22:14:59.006929,328
2020-10-30 22:14:59.007965,328
2020-10-30 22:14:59.009643,328
2020-10-30 22:14:59.012550,327
2020-10-30 22:14:59.013464,325
2020-10-30 22:14:59.014818,325
2020-10-30 22:14:59.015550,325
2020-10-30 22:14:59.016837,327
2020-10-30 22:14:59.018374,328
2020-10-30 22:14:59.021014,329
2020-10-30 22:14:59.021598,330
2020-10-30 22:14:59.022798,330
2020-10-30 22:14:59.025602,330
2020-10-30 22:14:59.026535,331
2020-10-30 22:14:59.027116,336
2020-10-30 22:14:59.028908,339
2020-10-30 22:14:59.031564,343
2020-10-30 22:14:59.032718,344
2020-10-30 22:14:59.034284,342
2020-10-30 22:14:59.034913,343
2020-10-30 22:14:59.035755,341
2020-10-30 22:14:59.039062,339
2020-10-30 22:14:59.040025,340
2020-10-30 22:14:59.044923,339
2020-10-30 22:14:59.045931,339
2020-10-30 22:14:59.048260,337
2020-10-30 22:14:59.049067,336
2020-10-30 22:14:59.050236,337
2020-10-30 22:14:59.051671,341
2020-10-30 22:14:59.052775,350
2020-10-30 22:14:59.053849,354
2020-10-30 22:14:59.054939,351
2020-10-30 22:14:59.055956,352
2020-10-30 22:14:59.056949,352
2020-10-30 22:14:59.057547,351
2020-10-30 22:14:59.059837,353
2020-10-30 22:14:59.061142,354
2020-10-30 22:14:59.062675,352
2020-10-30 22:14:59.064090,352
2020-10-30 22:14:59.065217,353
2020-10-30 22:14:59.066028,350
2020-10-30 22:14:59.067117,355
2020-10-30 22:14:59.068608,361
2020-10-30 22:14:59.071254,365
2020-10-30 22:14:59.073212,363
2020-10-30 22:14:59.073977,365
2020-10-30 22:14:59.075165,375
2020-10-30 22:14:59.076886,373
2020-10-30 22:14:59.081018,374
2020-10-30 22:14:59.081659,374
2020-10-30 22:14:59.082356,370
2020-10-30 22:14:59.083063,369
2020-10-30 22:14:59.085860,373
2020-10-30 22:14:59.087646,376
2020-10-30 22:14:59.088558,376
2020-10-30 22:14:59.089543,377
2020-10-30 22:14:59.091025,377
2020-10-30 22:14:59.092020,378
2020-10-30 22:14:59.096486,377
2020-10-30 22:14:59.097979,377
2020-10-30 22:14:59.098728,378
2020-10-30 22:14:59.099594,378
2020-10-30 22:14:59.100459,379
2020-10-30 22:14:59.102170,380
2020-10-30 22:14:59.102978,382
2020-10-30 22:14:59.104008,382
2020-10-30 22:14:59.104580,379
2020-10-30 22:14:59.105185,376
2020-10-30 22:14:59.106585,374
2020-10-30 22:14:59.109602,369
2020-10-30 22:14:59.110442,367
2020-10-30 22:14:59.111437,363
2020-10-30 22:14:59.114348,362
2020-10-30 22:14:59.117216,364
2020-10-30 22:14:59.117795,364
2020-10-30 22:14:59.118571,364
2020-10-30 22:14:59.119307,360
2020-10-30 22:14:59.121560,360
2020-10-30 22:14:59.122267,360
2020-10-30 22:14:59.123211,356
2020-10-30 22:14:59.124650,355
2020-10-30 22:14:59.125757,351
2020-10-30 22:14:59.127498,349
2020-10-30 22:14:59.129085,351
2020-10-30 22:14:59.131800,355
2020-10-30 22:14:59.133061,358
2020-10-30 22:14:59.133949,360
2020-10-30 22:14:59.135284,357
2020-10-30 22:14:59.136151,356
2020-10-30 22:14:59.137726,365
2020-10-30 22:14:59.139642,368
2020-10-30 22:14:59.140636,368
2020-10-30 22:14:59.141936,366
2020-10-30 22:14:59.145293,365
2020-10-30 22:14:59.146919,366
2020-10-30 22:14:59.147797,363
2020-10-30 22:14:59.149660,362
2020-10-30 22:14:59.150323,361
2020-10-30 22:14:59.152370,355
2020-10-30 22:14:59.153663,354
2020-10-30 22:14:59.154681,350
2020-10-30 22:14:59.155599,350
2020-10-30 22:14:59.157040,352
2020-10-30 22:14:59.159744,349
2020-10-30 22:14:59.160831,348
2020-10-30 22:14:59.161879,343
2020-10-30 22:14:59.163161,345
2020-10-30 22:14:59.164183,350
2020-10-30 22:14:59.166247,356
2020-10-30 22:14:59.168548,356
2020-10-30 22:14:59.169615,355
2020-10-30 22:14:59.170542,350
2020-10-30 22:14:59.173196,346
2020-10-30 22:14:59.174022,348
2020-10-30 22:14:59.175992,344
2020-10-30 22:14:59.177333,344
2020-10-30 22:14:59.178113,341
2020-10-30 22:14:59.179132,338
2020-10-30 22:14:59.180988,337
2020-10-30 22:14:59.182095,338
2020-10-30 22:14:59.183559,341
2020-10-30 22:14:59.188605,348
2020-10-30 22:14:59.189322,349
2020-10-30 22:14:59.190823,353
2020-10-30 22:14:59.191452,355
2020-10-30 22:14:59.192205,367
2020-10-30 22:14:59.193655,369
2020-10-30 22:14:59.194652,367
2020-10-30 22:14:59.195591,364
2020-10-30 22:14:59.198204,362
2020-10-30 22:14:59.199293,362
2020-10-30 22:14:59.201220,363
2020-10-30 22:14:59.202837,366
2020-10-30 22:14:59.203880,368
2020-10-30 22:14:59.205204,366
2020-10-30 22:14:59.205970,365
2020-10-30 22:14:59.206980,362
2020-10-30 22:14:59.208461,361
2020-10-30 22:14:59.209817,360
2020-10-30 22:14:59.211495,360
2020-10-30 22:14:59.213229,360
2020-10-30 22:14:59.217271,369
2020-10-30 22:14:59.218464,377
2020-10-30 22:14:59.219807,387
2020-10-30 22:14:59.220762,386
2020-10-30 22:14:59.221986,381
2020-10-30 22:14:59.223010,379
2020-10-30 22:14:59.224748,378
2020-10-30 22:14:59.225904,382
2020-10-30 22:14:59.226940,391
2020-10-30 22:14:59.229059,402
2020-10-30 22:14:59.230429,405
2020-10-30 22:14:59.231487,408
2020-10-30 22:14:59.233641,414
2020-10-30 22:14:59.234681,423
2020-10-30 22:14:59.236457,423
2020-10-30 22:14:59.238289,424
2020-10-30 22:14:59.239631,429
2020-10-30 22:14:59.240973,433
2020-10-30 22:14:59.242192,437
2020-10-30 22:14:59.244075,440
2020-10-30 22:14:59.245801,437
2020-10-30 22:14:59.247336,430
2020-10-30 22:14:59.248487,426
2020-10-30 22:14:59.249488,423
2020-10-30 22:14:59.252277,416
2020-10-30 22:14:59.253345,414
2020-10-30 22:14:59.254852,412
2020-10-30 22:14:59.256366,415
2020-10-30 22:14:59.257673,416
2020-10-30 22:14:59.258964,416
2020-10-30 22:14:59.260125,413
2020-10-30 22:14:59.261488,411
2020-10-30 22:14:59.262884,406
2020-10-30 22:14:59.264479,404
2020-10-30 22:14:59.266483,403
2020-10-30 22:14:59.267553,405
2020-10-30 22:14:59.268666,406
2020-10-30 22:14:59.270439,409
2020-10-30 22:14:59.271299,406
2020-10-30 22:14:59.272114,401
2020-10-30 22:14:59.274552,400
2020-10-30 22:14:59.276344,402
2020-10-30 22:14:59.277493,402
2020-10-30 22:14:59.278495,406
2020-10-30 22:14:59.280313,412
2020-10-30 22:14:59.282547,413
2020-10-30 22:14:59.284941,413
2020-10-30 22:14:59.286582,412
2020-10-30 22:14:59.287823,422
2020-10-30 22:14:59.290682,415
2020-10-30 22:14:59.291609,414
2020-10-30 22:14:59.292702,411
2020-10-30 22:14:59.293769,412
2020-10-30 22:14:59.294664,411
2020-10-30 22:14:59.295679,414
2020-10-30 22:14:59.297617,422
2020-10-30 22:14:59.298869,426
2020-10-30 22:14:59.300071,426
2020-10-30 22:14:59.301301,421
2020-10-30 22:14:59.302105,426
2020-10-30 22:14:59.303075,430
2020-10-30 22:14:59.305801,433
2020-10-30 22:14:59.306654,433
2020-10-30 22:14:59.308711,432
2020-10-30 22:14:59.310109,429
2020-10-30 22:14:59.311111,423
2020-10-30 22:14:59.312040,425
2020-10-30 22:14:59.312826,433
2020-10-30 22:14:59.314904,447
2020-10-30 22:14:59.316483,447
2020-10-30 22:14:59.319542,449
2020-10-30 22:14:59.320647,448
2020-10-30 22:14:59.327656,441
2020-10-30 22:14:59.328268,439
2020-10-30 22:14:59.328883,435
2020-10-30 22:14:59.329539,430
2020-10-30 22:14:59.330118,429
2020-10-30 22:14:59.330894,428
2020-10-30 22:14:59.332933,429
2020-10-30 22:14:59.334450,428
2020-10-30 22:14:59.335590,427
2020-10-30 22:14:59.336652,418
2020-10-30 22:14:59.337464,415
2020-10-30 22:14:59.338527,414
2020-10-30 22:14:59.339376,417
2020-10-30 22:14:59.348060,415
2020-10-30 22:14:59.350091,415
2020-10-30 22:14:59.350925,417
2020-10-30 22:14:59.352456,421
2020-10-30 22:14:59.354649,414
2020-10-30 22:14:59.355537,415
2020-10-30 22:14:59.358063,414
2020-10-30 22:14:59.358982,408
2020-10-30 22:14:59.360624,406
2020-10-30 22:14:59.364412,403
2020-10-30 22:14:59.365330,401
2020-10-30 22:14:59.366412,399
